Vuln_ID,Brand,ProdType,Category,Price USD,YDif,Protocols,TCPIP,GATT,RF,MTP,DSP,RS232,CCX,APDU,DataStorage,PersonalInfo,Location,Auth-Encryption,CommCap,LTE,DSL,HSPA,GSM,Cellular,BLE,Bluetooth,ISM,LPN,Z-Wave,Lutron,Kidde,NFC,ZigBee,USB,MicroSD,SD Card,e-SATA,CF Card,Smart Card,Serial,UART,Coaxial,Console,Fiber,WiFi,Ethernet,CD/DVD,RFID,Infrared,CVSS,CVSS1,CVSS2,CVSS3,CVSS4,CVSS5
CVE-2020-8087,SMC,WiFi Router,Telecomm,114,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, Coaxial",,,,,,,,,,,,,,,USB,,,,,,,,Coaxial,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-8515,Draytek,Router,Telecomm,563,6,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-8824,Hitron,WiFi Router,Telecomm,100,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Unknown,"WiFi, Ethernet, USB, Coaxial",,,,,,,,,,,,,,,USB,,,,,,,,Coaxial,,Fiber,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2020-8861,D-Link,WiFi Extender,Telecomm,85,4,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-8862,D-Link,WiFi Access Point,Telecomm,268,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-8863,D-Link,WiFi Router,Telecomm,185,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-8864,D-Link,WiFi Router,Telecomm,185,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-8958,Guangzhou,WiFi Router,Telecomm,22,4,TCPIP,TCPIP,,,,,,,,Local,No,No,None,"WiFi, Ethernet, WAN, Fiber",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.2,2,3,2,2,3
CVE-2020-8962,D-Link,WiFi Router,Telecomm,103,6,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-8994,Xiaomi ,Smart Speaker,Smart Home,109,2,"TCPIP, GATT",TCPIP,GATT,,,,,,,Remote,No,Yes,None,"WiFi, Bluetooth",,,,,,,Bluetooth,,,,,,,,,,,,,,,,,,Fiber,WiFi,,,,,6.8,2,3,2,2,2
CVE-2020-9275,D-Link,WiFi Router,Telecomm,97,10,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Console",,DSL,,,,,,,,,,,,,,,,,,,,,,Console,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-9276,D-Link,WiFi Router,Telecomm,97,10,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Console",,DSL,,,,,,,,,,,,,,,,,,,,,,Console,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-9277,D-Link,WiFi Router,Telecomm,97,10,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Console",,DSL,,,,,,,,,,,,,,,,,,,,,,Console,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-9278,D-Link,WiFi Router,Telecomm,97,10,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Console",,DSL,,,,,,,,,,,,,,,,,,,,,,Console,Fiber,WiFi,Ethernet,,,,9.1,3,4,4,4,3
CVE-2020-9279,D-Link,WiFi Router,Telecomm,97,10,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Console",,DSL,,,,,,,,,,,,,,,,,,,,,,Console,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-9374,TP-Link,WiFi Router,Telecomm,32,1,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-9375,TP-Link,WiFi Router,Telecomm,63,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2020-9376,D-Link,WiFi Router,Telecomm,39,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2020-9377,D-Link,WiFi Router,Telecomm,39,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-9438,Tinxy,Smart Door lock,Smart Home,75,2,TCPIP,TCPIP,,,,,,,,Remote,No,No,Unknown,WiFi,,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,,,,,5.9,2,2,2,1,2
CVE-2020-9476,ARRIS,WiFi Router,Telecomm,28,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB, Coaxial, DSL",,DSL,,,,,,,,,,,,,USB,,,,,,,,Coaxial,,Fiber,WiFi,Ethernet,,,,7.5,2,4,3,2,3
CVE-2020-9477,HUMAX,WiFi Router,Telecomm,17,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB, WAN, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,9.8,3,4,4,4,3
CVE-2020-9534,D-Link,WiFi Router,Telecomm,21,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-9535,D-Link,WiFi Router,Telecomm,21,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,8.8,3,4,4,3,3
CVE-2020-9544,D-Link,WiFi Router,Telecomm,97,10,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Console",,DSL,,,,,,,,,,,,,,,,,,,,,,Console,Fiber,WiFi,Ethernet,,,,8.3,3,4,3,3,3
CVE-2020-9550,Rubetek,SmartHome 2020,Smart Home,29,3,"TCPIP, RF, MTP",TCPIP,,RF,MTP,,,,,Local,No,No,Symmetric,"WiFi, ISM, USB",,,,,,,,ISM,,,,,,,USB,,,,,,,,,,Fiber,WiFi,,,,,9.8,3,4,4,4,3
CVE-2021-1413,Cisco,WiFi Router,Telecomm,269,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.3,2,2,2,2,2
CVE-2021-1414,Cisco,WiFi Router,Telecomm,269,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.3,2,2,2,2,2
CVE-2021-1415,Cisco,WiFi Router,Telecomm,269,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.3,2,2,2,2,2
CVE-2021-20644,ELECOM,WiFi Router,Telecomm,116,103,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2021-20680,NEC,WiFi Router,Telecomm,49,4,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2021-20710,NEC,WiFi Router,Telecomm,70,3,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2021-21725,ZTE,WiFi Router,Telecomm,70,3,"TCPIP, MTP, DSP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,Fiber,WiFi,Ethernet,,,,5.7,2,2,2,1,2
CVE-2021-27403,Askey,WiFi Router,Telecomm,46,4,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Fiber",,DSL,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2021-27404,Askey,WiFi Router,Telecomm,46,4,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL, Fiber",,DSL,,,,,,,,,,,,,,,,,,,,,,,Fiber,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2020-13913,Ruckus ,WiFi Access Point,Telecomm,595,4,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2020-15023,Askey,WiFi Access Point,Telecomm,150,2,TCPIP,TCPIP,,,,,,,,Remote,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.9,2,2,2,1,2
CVE-2020-26567,D-Link,WiFi Router,Telecomm,194,2,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, USB, Console",,,,,,,,,,,,,,,USB,,,,,,,,,Console,,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2020-6955,Cayin,Media Player,Other,219,10,"TCPIP, MTP, RS232",TCPIP,,,MTP,,RS232,,,Local,No,No,None,"Ethernet, USB, Serial",,,,,,,,,,,,,,,USB,,,,,,Serial,,,,,,Ethernet,,,,6.1,2,2,2,2,2
CVE-2020-7235,UHP,Satellite Router,Telecomm,619,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, USB, Coaxial",,,,,,,,,,,,,,,USB,,,,,,,,Coaxial,,,,Ethernet,,,,6.1,2,2,2,2,2
CVE-2020-7236,UHP,Satellite Router,Telecomm,619,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, USB, Coaxial",,,,,,,,,,,,,,,USB,,,,,,,,Coaxial,,,,Ethernet,,,,6.1,2,2,2,2,2
CVE-2020-8033,Ruckus ,WiFi Access Point,Telecomm,102,1,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-13523,Honeywell,Smart Camera,Smart Home,184,0,"TCPIP, MTP",TCPIP,,,MTP,,,,,Remote,No,No,Symmetric,"Ethernet, MicroSD",,,,,,,,,,,,,,,,MicroSD,,,,,,,,,,,Ethernet,,,,5.3,1,1,1,1,2
CVE-2019-14333,D-Link,WiFi Access Point,Telecomm,150,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2019-14334,D-Link,WiFi Access Point,Telecomm,150,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2019-14335,D-Link,WiFi Access Point,Telecomm,150,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2019-14336,D-Link,WiFi Access Point,Telecomm,150,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2019-14337,D-Link,WiFi Access Point,Telecomm,150,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.5,1,2,2,1,2
CVE-2019-14338,D-Link,WiFi Access Point,Telecomm,150,7,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-14360,Hyunday Pay Kasse,Hardware Wallet,Other,43,1,MTP,,,,MTP,,,,,Local,No,No,Asymmetric,USB,,,,,,,,,,,,,,,USB,,,,,,,,,,,,,,,,4.6,1,1,1,1,2
CVE-2019-17222,Intelbras,WiFi Router,Telecomm,14,5,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-17523,Technicolor,WiFi Router,Telecomm,28,2,TCPIP,TCPIP,,,,,,,,Local,No,No,None,"WiFi, Ethernet, DSL, Coaxial",,DSL,,,,,,,,,,,,,,,,,,,,,Coaxial,,,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2019-17524,Technicolor,WiFi Router,Telecomm,28,2,TCPIP,TCPIP,,,,,,,,Local,No,No,None,"WiFi, Ethernet, DSL, Coaxial",,DSL,,,,,,,,,,,,,,,,,,,,,Coaxial,,,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2019-18254,BIOTRONIK,Remote Monitoring System,Medical,45,11,"DSP, RF",,,RF,,DSP,,,,Local,No,No,None,"GSM, ISM",,,,GSM,,,,ISM,,,,,,,,,,,,,,,,,,,,,,,4.6,1,1,1,1,2
CVE-2019-18256,BIOTRONIK,Remote Monitoring System,Medical,45,11,"DSP, RF",,,RF,,DSP,,,,Local,No,No,None,"GSM, ISM",,,,GSM,,,,ISM,,,,,,,,,,,,,,,,,,,,,,,4.6,1,1,1,1,2
CVE-2019-1826,Cisco,WiFi Access Point,Telecomm,200,1,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,5.7,2,2,2,1,2
CVE-2019-1827,Cisco,WiFi Router,Telecomm,200,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20070,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL",,DSL,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20072,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL",,DSL,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20073,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL",,DSL,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20075,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL",,DSL,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20076,Netis,WiFi Router,Telecomm,55,5,"TCPIP, DSP",TCPIP,,,,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, DSL",,DSL,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,6.1,2,2,2,2,2
CVE-2019-20660,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20661,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20662,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.3,1,1,1,1,2
CVE-2019-20663,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.3,1,1,1,1,2
CVE-2019-20664,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20665,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20666,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20667,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20668,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20669,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20670,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20671,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20672,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20673,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20674,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20675,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20676,NETGEAR,Switch,Telecomm,257,0,TCPIP,TCPIP,,,,,,,,Local,No,No,None,Ethernet,,,,,,,,,,,,,,,,,,,,,,,,,,,Ethernet,,,,6,2,2,2,2,2
CVE-2019-20677,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20678,NETGEAR,WiFi System,Telecomm,81,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20693,NETGEAR,WiFi Access Point,Telecomm,318,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2019-20714,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20715,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20720,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20721,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20729,NETGEAR,WiFi Router,Telecomm,99,5,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB",,,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.4,1,1,1,1,2
CVE-2019-20738,NETGEAR,WiFi Router,Telecomm,306,3,"TCPIP, MTP",TCPIP,,,MTP,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, USB, eSATA",,,,,,,,,,,,,,,USB,,,e-SATA,,,,,,,,WiFi,Ethernet,,,,5.4,1,1,1,1,2
CVE-2019-20742,NETGEAR,WiFi Access Point,Telecomm,121,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.2,1,1,1,1,2
CVE-2019-20743,NETGEAR,WiFi Access Point,Telecomm,121,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,5.2,1,1,1,1,2
CVE-2019-20744,NETGEAR,WiFi Access Point,Telecomm,121,2,TCPIP,TCPIP,,,,,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN",,,,,,,,,,,,,,,,,,,,,,,,,,WiFi,Ethernet,,,,4.5,1,1,1,1,2
CVE-2019-20746,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20749,NETGEAR,WiFi Router,Telecomm,309,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, DSL, Ethernet, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20750,NETGEAR,WiFi Router,Telecomm,309,2,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, DSL, Ethernet, USB, Phone",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
CVE-2019-20752,NETGEAR,WiFi Router,Telecomm,65,4,"TCPIP, DSP, MTP",TCPIP,,,MTP,DSP,,,,Local,No,No,Symmetric,"WiFi, Ethernet, WAN, DSL, USB",,DSL,,,,,,,,,,,,,USB,,,,,,,,,,,WiFi,Ethernet,,,,4.8,1,1,1,1,2
